0.62,295.89,0.62,295.89,0.62,295.88,0.29,272.93,0.29,272.6,279.04,276.87,273.59
0.62,295.93,0.62,295.93,0.62,295.92,0.29,272.78,0.29,272.44,279.04,277.21,273.89
0.62,296.03,0.62,296.03,0.62,296.02,0.28,272.3,0.28,271.95,279.03,277.19,274.22
0.63,296.07,0.63,296.07,0.63,296.06,0.28,272.08,0.28,271.72,279.02,277.16,273.88
0.63,296.11,0.63,296.11,0.63,296.1,0.28,271.85,0.28,271.48,279.02,276.78,273.61
0.63,296.16,0.63,296.16,0.63,296.15,0.28,271.53,0.27,271.15,279.02,276.97,273.86
0.63,296.21,0.63,296.21,0.63,296.21,0.27,271.17,0.27,270.78,279.01,276.66,273.64
0.63,296.23,0.63,296.23,0.63,296.22,0.27,271.07,0.27,270.68,279.01,276.31,273.53
0.63,296.24,0.63,296.24,0.63,296.24,0.27,270.97,0.27,270.57,279.01,277.18,274.18
0.63,296.69,0.63,296.69,0.63,296.25,0.27,270.85,0.27,270.43,279.01,276.29,274.24
0.63,297.69,0.63,297.69,0.63,296.27,0.27,270.72,0.26,270.29,279.01,276.6,273.99
0.63,298.91,0.63,298.91,0.63,296.29,0.27,270.56,0.26,270.12,279.01,277.17,273.97
0.63,300.11,0.63,300.11,0.63,296.31,0.26,270.4,0.26,270.2,279.01,276.85,274.24
0.63,300.38,0.63,300.38,0.63,296.32,0.26,270.36,0.26,270.43,279.01,276.56,273.66
0.63,300.63,0.63,300.63,0.63,296.32,0.26,270.32,0.26,270.64,279.01,276.98,273.53
0.63,300.86,0.63,300.86,0.63,296.32,0.26,270.28,0.26,270.84,279,276.32,273.91
0.63,301.36,0.63,301.36,0.63,296.34,0.26,270.19,0.26,271.23,279,277,274.01
0.63,302.17,0.63,302.17,0.63,296.36,0.26,270,0.26,271.81,279,276.26,274.27
0.63,302.18,0.63,302.18,0.63,296.36,0.26,270,0.26,271.81,279,276.86,273.7
0.63,302.18,0.63,302.18,0.63,296.36,0.26,270,0.26,271.81,279,276.88,274.27
0.63,302.18,0.63,302.18,0.63,296.36,0.26,270,0.26,271.81,279,276.82,274.13
0.63,302.18,0.63,302.18,0.63,296.36,0.26,270,0.26,271.81,279,276.25,274.28
0.63,302.18,0.63,302.18,0.63,296.36,0.26,270,0.26,271.81,279,276.51,273.66
0.63,302.18,0.63,302.18,0.63,296.36,0.26,270,0.26,271.81,279,277.03,273.45
0.63,302.18,0.63,302.18,0.63,296.36,0.26,270,0.26,271.81,279,276.79,273.99
0.63,302.18,0.63,302.18,0.63,296.36,0.26,270,0.26,271.81,279,276.56,273.45
0.63,302.18,0.63,302.18,0.63,296.36,0.26,270,0.26,271.81,279,276.52,273.73
0.63,302.18,0.63,302.18,0.63,296.36,0.26,270,0.26,271.81,279,276.98,273.85
0.63,302.18,0.63,302.18,0.63,296.36,0.26,270,0.26,271.81,279,277.17,274.41
0.63,302.18,0.63,302.18,0.63,296.36,0.26,270,0.26,271.81,279,276.46,274.21
0.63,302.18,0.63,302.18,0.63,296.36,0.26,270,0.26,271.81,279,276.65,274.22
0.63,302.18,0.63,302.18,0.63,296.36,0.26,270,0.26,271.82,279,277.02,273.86
0.63,302.22,0.63,302.22,0.63,296.36,0.26,269.99,0.26,271.84,279,276.58,273.73
0.63,302.38,0.63,302.38,0.63,296.36,0.26,269.94,0.26,271.94,279,276.59,274.39
